rule,repository,commit,file,cell,line,source,label,rationale,reviewer,reviewed_on
QXL201,arnoop88/ftl_quantum,b0f41e478cc8ccf977946642889698d0b5aeca8d,save_token.py,,4,"QiskitRuntimeService.save_account(channel=""ibm_quantum"", token=""YOUR_API_TOKEN"", overwrite = True)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,bajwa4200/grover-ibm-quantum,5e1f841b442e5d22dda36d2c4c0b4df6b0de2059,grover/ibm_backend.py,,49,"service = QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,biswajitcsecu/-Quantum-Fourier-Transform-QFT-to-process-images-using-quantum-computing,551ff50565b4b2b63588b6db3cd2ad5d6e18c5b0,QFT.py,,61,"QiskitRuntimeService.save_account(""apikey"", overwrite=True, channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,brodriguesdemiranda/QVR4GW,23dfcbbda8dc65c7870470814b7e8bb96bf2989b,circuits.py,,117,"service = QiskitRuntimeService(channel=""ibm_quantum"", token="""")  # Add the token here",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,brodriguesdemiranda/QVR4GW,23dfcbbda8dc65c7870470814b7e8bb96bf2989b,circuits.py,,150,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""<redacted>"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,cccbook/py2cs,9091b7096aa69f0b25236ec779450ee1534eddba,02-演算法/_book/量子電腦書/_code/01-hello/grover1_fail.ipynb,3,2,"service = QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,cccbook/py2cs,9091b7096aa69f0b25236ec779450ee1534eddba,02-演算法/_book/量子電腦書/_code/04-grover-need-account/grover1need_account.ipynb,3,2,"service = QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,christopher-altman/ibmq-weakmeasurement-entanglement,d9842b531ea7e61541d3b2064aa0894db7f7e6fc,scripts/run_ibm_matrix.py,,114,"return QiskitRuntimeService(channel=""ibm_quantum"", token=token)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,christopher-altman/ibmq-weakmeasurement-entanglement,d9842b531ea7e61541d3b2064aa0894db7f7e6fc,src/ibm_backend.py,,21,"return QiskitRuntimeService(channel=""ibm_quantum"", token=token)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,christopher-altman/ibmq-weakmeasurement-entanglement,d9842b531ea7e61541d3b2064aa0894db7f7e6fc,src/ibm_backend.py,,22,"return QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,cluna80/AMD-Hackathon,9fbfd16e9b676be6ce1a62bd5e424dbf85bfc5b5,quantum_search.py,,74,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=token)",true-positive,"Reached through a conditional import whose except handler does not rebind the name, so the name is either the imported symbol or unbound, and an unbound name cannot be called. Recorded after the join rule was corrected to absorb Unbound on 2026-08-09.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,cnhz95/QRNG,ce76158ace4437a7ffce8731f2b40594e327299e,qrng.py,,7,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=os.getenv(""API_KEY""))",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,corvvs/q,fbec98d8288a9c8ea90bc46b140cfc9d33a43c31,Token.py,,6,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=token)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,corvvs/q,fbec98d8288a9c8ea90bc46b140cfc9d33a43c31,lt/Q.py,,188,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=token)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,danexistsmaybe/qSearch,82d5f8f76c287d4af951b788a3367f47be709979,Testing/test.py,,32,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=token_)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,danexistsmaybe/qSearch,82d5f8f76c287d4af951b788a3367f47be709979,demo1.ipynb,5,2,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=token_)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,dipankardas011/Quantum-Coding,5c7eb587201949c61deb4e4c72e97eb670eb86d4,aer-package.ipynb,3,6,"provider = QiskitRuntimeService(channel=""ibm_quantum"", token=os.getenv('QISKIT_IBM_TOKEN'))",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,dipankardas011/Quantum-Coding,5c7eb587201949c61deb4e4c72e97eb670eb86d4,error-mitigation.ipynb,38,10,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=os.getenv('QISKIT_IBM_TOKEN'))",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,dipankardas011/Quantum-Coding,5c7eb587201949c61deb4e4c72e97eb670eb86d4,ibmq/__init__.py,,14,"return QiskitRuntimeService(channel=""ibm_quantum"", token=os.getenv('QISKIT_IBM_TOKEN'))",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,dipankardas011/Quantum-Coding,5c7eb587201949c61deb4e4c72e97eb670eb86d4,noise-models.ipynb,1,9,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=os.getenv('QISKIT_IBM_TOKEN'))",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,dipankardas011/Quantum-Coding,5c7eb587201949c61deb4e4c72e97eb670eb86d4,pulse-schedules.ipynb,26,6,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=os.getenv('QISKIT_IBM_TOKEN'))",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,dipankardas011/Quantum-Coding,5c7eb587201949c61deb4e4c72e97eb670eb86d4,qiskit_runtime.py,,11,"return QiskitRuntimeService(channel=""ibm_quantum"", token=os.getenv('QISKIT_IBM_TOKEN'))",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,dipankardas011/Quantum-Coding,5c7eb587201949c61deb4e4c72e97eb670eb86d4,run_real.ipynb,2,5,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=os.getenv('QISKIT_IBM_TOKEN'))",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,dipankardas011/Quantum-Coding,5c7eb587201949c61deb4e4c72e97eb670eb86d4,transpiler_circuit_optimization.ipynb,1,7,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=os.getenv('QISKIT_IBM_TOKEN'))",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,dvirmor/quantum_algo_exercises,e76fcabf7b640f98c88cc70827747b8962c44a96,src/HWs/HW1.py,,25,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=token)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,dvirmor/quantum_algo_exercises,e76fcabf7b640f98c88cc70827747b8962c44a96,src/HWs/HW1.py,,44,"channel='ibm_quantum',",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,ellibrodepython/50-ejemplos-python,7f578d5b6eed7a8c5d32b6902eaf158d84b09f15,ejemplos/05_computacion_cuantica.py,,21,"service = QiskitRuntimeService(channel=""ibm_quantum"", token=""TU_TOKEN"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,ellypeop/Dissertation,1a9e8559a8fb9dc9566b8df26d93f33b535230d7,Code/vqe.ipynb,2,5,"QiskitRuntimeService.save_account(channel=""ibm_quantum"", token=token, overwrite=True)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,ellypeop/Dissertation,1a9e8559a8fb9dc9566b8df26d93f33b535230d7,Code/vqe.ipynb,3,6,"service = QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,ellypeop/Dissertation,1a9e8559a8fb9dc9566b8df26d93f33b535230d7,Code/vqe.py,,21,"service = QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,emiliantolo/ensembles-quantum-classifiers,912ddd6bb84afb23d1adf498f94ff52547fc088d,simulation/backend.py,,19,"service = QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,emiliantolo/ensembles-quantum-classifiers,912ddd6bb84afb23d1adf498f94ff52547fc088d,simulation/save_account.py,,8,"QiskitRuntimeService.save_account(channel=""ibm_quantum"", token=token, overwrite=True)",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,emiliantolo/ensembles-quantum-classifiers,912ddd6bb84afb23d1adf498f94ff52547fc088d,simulation/save_account.py,,9,"service = QiskitRuntimeService(channel=""ibm_quantum"")",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,iitis/PyQBench,a41e3e5b7e878013947ca9fd34be25a327c431e0,qbench/common_models.py,,151,"channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,ketayon/Quantum-Brain-Tumor-Detection,ab3342facaefb735f5a1dc8e46f0d8216d79d29a,quantum_classification/quantum_async_jobs.py,,16,"channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,ketayon/Quantum-Brain-Tumor-Detection,ab3342facaefb735f5a1dc8e46f0d8216d79d29a,quantum_classification/quantum_estimation.py,,17,"channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL201,ketayon/Quantum-Brain-Tumor-Detection,ab3342facaefb735f5a1dc8e46f0d8216d79d29a,workflow/workflow_manager.py,,28,"channel=""ibm_quantum"",",true-positive,"channel=""ibm_quantum"" on a live call. Verified on qiskit-ibm-runtime 0.48.0 that the constructor raises ValueError and save_account raises InvalidAccountError for this value.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,Bkiser2000/KQuanFS,45b1ffbfd7a4769cc807c051f1c12d480e2d6769,execute.py,,14,"estimator = EstimatorV2(backend=backend, options=options)",true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,Bkiser2000/KQuanFS,45b1ffbfd7a4769cc807c051f1c12d480e2d6769,execute.py,,24,"estimator = EstimatorV2(backend=backend, options=options)",true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,Bkiser2000/KQuanFS,45b1ffbfd7a4769cc807c051f1c12d480e2d6769,execute.py,,36,"estimator = EstimatorV2(backend=backend, options=options)",true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,CERN-QTI/QuASK,3ac5bef5aff678e2239af4207ed9e89b8a0668b9,src/quask/core_implementation/qiskit_kernel.py,,100,"return IBMSampler(backend=self.backend, options=options)",true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,CERN-QTI/QuASK,3ac5bef5aff678e2239af4207ed9e89b8a0668b9,src/quask/core_implementation/qiskit_kernel.py,,107,"return IBMEstimator(backend=self.backend, options=options)",true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,Cyptopimpinainteazy/bumbott,1a379b3e449476f9d790a19f94d4c80a22d245f6,quantum_orchestrator.py,,157,sampler = Sampler(backend=backend),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,Cyptopimpinainteazy/bumbott,1a379b3e449476f9d790a19f94d4c80a22d245f6,quantum_orchestrator.py,,159,"sampler = Sampler(backend=backend, options=options)",true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,Cyptopimpinainteazy/bumbott,1a379b3e449476f9d790a19f94d4c80a22d245f6,quantum_trader.py,,52,"job = Sampler(backend=backend, options=options).run([qc])  # Note: circuit wrapped in list",true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,aayush-a-kumar/qaoa-qubo-compiler,f1573730124eb627845c8b0827cc7ca991bc329a,src/examples/run_qaoa_maxcut_runtime.py,,30,runtime_sampler = SamplerV2(backend=backend),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,abelcarreras/VQEmulti,6a6cfaaa8b8de033a71d65f33883f8fd9155cebc,vqemulti/simulators/ibm_hardware.py,,120,estimator = EstimatorV2(session=self._session),true-positive,"EstimatorV2(session=...). The V2 primitives replaced backend= and session= with mode=, and the constructor does not accept session on qiskit-ibm-runtime 0.40 or later.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,acomphealth/quantum-reup,8cd8fd8437131559231f930971b54927316271a4,src/algorithms/vqc_classifier.py,,83,sampler = Sampler(backend=backend),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,agupte01/Quantum-Hacker-Terminal,8234b22d02d19bb1dcdd956547a94f57b8b56f5a,src/backend/quantum/hardware.py,,102,sampler = Sampler(session=session),true-positive,"Reached through a conditional import whose except handler does not rebind the name, so the name is either the imported symbol or unbound, and an unbound name cannot be called. Recorded after the join rule was corrected to absorb Unbound on 2026-08-09.","claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,angadhsingh1/DistributedQuantumFramework,edc44c4933693d82e874334c002338af0714f284,MultipleVMSimple/VQE.py,,87,estimator = Estimator(session=session),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,angadhsingh1/DistributedQuantumFramework,edc44c4933693d82e874334c002338af0714f284,MultithreadingUsingDask/VQEMultithreadingUsingDask.py,,101,estimator = Estimator(session=session),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,angadhsingh1/DistributedQuantumFramework,edc44c4933693d82e874334c002338af0714f284,VQEHamiltonianDistribution-VHD/VHDUsingForLoops.py,,38,estimator = Estimator(session=session),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,angadhsingh1/DistributedQuantumFramework,edc44c4933693d82e874334c002338af0714f284,VQEHamiltonianDistribution-VHD/VHDWorker.py,,48,estimator = Estimator(session=session),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,angadhsingh1/DistributedQuantumFramework,edc44c4933693d82e874334c002338af0714f284,VQESeparateParameter-VSP/VSPUsingForLoops.py,,131,estimator = Estimator(session=session),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,angadhsingh1/DistributedQuantumFramework,edc44c4933693d82e874334c002338af0714f284,VQESeparateParameter-VSP/VSPWorker.py,,26,estimator = Estimator(session=session),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,ccicconetti/serverless_quantum_sim,d6cde2e70efca73e36d82719640afcb94edc2397,qiskit/function/vqe.py,,165,estimator = Estimator(backend=backend),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,ccicconetti/serverless_quantum_sim,d6cde2e70efca73e36d82719640afcb94edc2397,qiskit/function/vqe.py,,194,sampler = Sampler(backend=backend),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL202,ccicconetti/serverless_quantum_sim,d6cde2e70efca73e36d82719640afcb94edc2397,qiskit/ibm_job_estimate.py,,48,sampler = Sampler(backend=backend),true-positive,Runtime V2 primitive given backend= or session=. Verified on qiskit-ibm-runtime 0.48.0 that both raise TypeError.,"claude-opus-5, pending confirmation by the maintainer",2026-08-09
QXL203,agupte01/Quantum-Hacker-Terminal,8234b22d02d19bb1dcdd956547a94f57b8b56f5a,src/backend/quantum/hardware.py,,101,"with Session(service=service, backend=backend) as session:",true-positive,"Session given a service argument. Read from the published wheels: 0.33.2 still declares Session.__init__(self, service, backend, max_time), 0.34.0 declares (self, backend, max_time). Verified on 0.49.0 that passing it raises TypeError before anything reaches the service.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL203,brodriguesdemiranda/QVR4GW,23dfcbbda8dc65c7870470814b7e8bb96bf2989b,circuits.py,,119,"with Session(service=service, backend=backend):",true-positive,"Session given a service argument. Read from the published wheels: 0.33.2 still declares Session.__init__(self, service, backend, max_time), 0.34.0 declares (self, backend, max_time). Verified on 0.49.0 that passing it raises TypeError before anything reaches the service.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL203,ccicconetti/serverless_quantum_sim,d6cde2e70efca73e36d82719640afcb94edc2397,qiskit/function/vqe.py,,154,"with Session(service=service, backend=backend) as session:",true-positive,"Session given a service argument. Read from the published wheels: 0.33.2 still declares Session.__init__(self, service, backend, max_time), 0.34.0 declares (self, backend, max_time). Verified on 0.49.0 that passing it raises TypeError before anything reaches the service.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL203,ccicconetti/serverless_quantum_sim,d6cde2e70efca73e36d82719640afcb94edc2397,qiskit/function/vqe.py,,188,"with Session(service=service, backend=backend) as session:",true-positive,"Session given a service argument. Read from the published wheels: 0.33.2 still declares Session.__init__(self, service, backend, max_time), 0.34.0 declares (self, backend, max_time). Verified on 0.49.0 that passing it raises TypeError before anything reaches the service.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL204,Ali-hey-0/Qiskit,9b2b5ddffeaf3e9d7732cc154977eb51b099e3cf,test/python/primitives/test_statevector_sampler.py,,324,_ = sampler.run(qc1).result(),true-positive-intentional,"A bare circuit where run() takes a list of pubs. Qiskit's own test suite asserts this exact failure with assertRaisesRegex(ValueError, 'An invalid Sampler pub-like was given'), and it was reproduced directly on Qiskit 2.5.2. This row is that assertion, so the call is deliberate.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL204,HAMEEMM/qiskit,91a612319281fcb887252cd63edcace8c66b874b,test/python/primitives/test_statevector_sampler.py,,333,_ = sampler.run(qc1).result(),true-positive-intentional,"A bare circuit where run() takes a list of pubs. Qiskit's own test suite asserts this exact failure with assertRaisesRegex(ValueError, 'An invalid Sampler pub-like was given'), and it was reproduced directly on Qiskit 2.5.2. This row is that assertion, so the call is deliberate.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL204,Qiskit/qiskit,dded8c800684e587e449287be9b14dd8621fe7f5,test/python/primitives/test_statevector_sampler.py,,328,_ = sampler.run(qc1).result(),true-positive-intentional,"A bare circuit where run() takes a list of pubs. Qiskit's own test suite asserts this exact failure with assertRaisesRegex(ValueError, 'An invalid Sampler pub-like was given'), and it was reproduced directly on Qiskit 2.5.2. This row is that assertion, so the call is deliberate.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL204,brodriguesdemiranda/QVR4GW,23dfcbbda8dc65c7870470814b7e8bb96bf2989b,circuits.py,,128,"jobs.append(estimator.run(circuits[start_idx:end_idx], observables[start_idx:end_idx], shots=256))",true-positive,"Two positional lists plus shots on a bare runtime Estimator, which is EstimatorV2 from 0.28. Verified on Qiskit 2.5.2 that a second positional argument raises TypeError: run() takes 2 positional arguments.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL204,eKidenge/IBM_Quantum_Experiment,d6b421a45d2e0957f2e388750eaf5b46407f7b19,experiments/simple_test.py,,19,"job = sampler.run(qc, shots=50)  # Few shots = faster",true-positive,"A bare circuit where run() takes a list of pubs. Qiskit's own test suite asserts this exact failure with assertRaisesRegex(ValueError, 'An invalid Sampler pub-like was given'), and it was reproduced directly on Qiskit 2.5.2.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL204,eKidenge/IBM_Quantum_Experiment,d6b421a45d2e0957f2e388750eaf5b46407f7b19,first_circuit.py,,38,"job = sampler.run(qc, shots=100)  # 100 measurements",true-positive,"A bare circuit where run() takes a list of pubs. Qiskit's own test suite asserts this exact failure with assertRaisesRegex(ValueError, 'An invalid Sampler pub-like was given'), and it was reproduced directly on Qiskit 2.5.2.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL204,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/ML/3600.py,,322,"result = sampler.run(circuit, shots=shots).result()",true-positive,"A bare circuit where run() takes a list of pubs. Qiskit's own test suite asserts this exact failure with assertRaisesRegex(ValueError, 'An invalid Sampler pub-like was given'), and it was reproduced directly on Qiskit 2.5.2.","claude-opus-5, pending confirmation by the maintainer",2026-08-22
QXL204,runtsang/Q-Bridge,3eaccadabbd593982d89216c08ff4c30fcd2f826,ML-2-QML/QML/2507.py,,127,"results = backend.run(circuit, shots=shots).result()",true-positive,shots passed to StatevectorEstimator.run. Verified on Qiskit 2.5.2 that no V2 estimator declares shots; the keyword is precision.,"claude-opus-5, pending confirmation by the maintainer",2026-08-22
